pixel_x,pixel_y,robot_x,robot_y,score,label
272.69575119018555,396.07455253601074,0.22,0.0,0.9427497386932373,red block
115.62838554382324,404.6715545654297,0.22,0.03,0.919797956943512,red block
164.1391944885254,352.7365779876709,0.24,0.02,0.9254395365715027,red block
354.0024185180664,329.8124599456787,0.24,-0.02,0.9421704411506653,red block
240.94831466674805,259.1935443878174,0.26,0.0,0.9415513873100281,red block
