pixel_x,pixel_y,robot_x,robot_y,score,label
160.97789764404297,10.095148533582687,0.22,-0.03,0.3751147985458374,letter
170.48667907714844,12.254553437232971,0.23,-0.07,0.3526848554611206,letter
167.55937576293945,11.373082101345062,0.25,-0.1,0.36980167031288147,letter
166.37701034545898,12.165854573249817,0.26,-0.05,0.38253116607666016,letter
167.51873016357422,11.05498194694519,0.28,-0.08,0.3710315525531769,letter
